-0.011590033	-0.026937073	-0.018472202	-0.0004659167	-0.030892568	0.0695459	0.019175734	-0.014424364	0.010751535	-0.049637016	0.014618617	-0.047266055	0.07505526	-0.06350467	0.015527444	-0.023680199	0.010302031	-0.0025147486	-0.005177839	-0.033366125	-0.01014328	0.042896844	0.018327	-0.044273667	-0.008537115	0.002970545	0.023172144	-0.017221974	0.05407087	-0.007846539	-0.059719887	0.013453863	0.008627843	-0.029031511	-8.6345186e-05	0.011548367	-0.0038123152	-0.05096074	0.03847986	-0.07915134	0.04087135	-0.0023728637	0.012233321	-0.04920154	-0.04787906	-0.046370354	0.017226102	-0.050358	0.0063561867	-0.03871676	0.039185576	-0.013094814	-0.031527426	0.05793295	0.05943601	0.027570281	0.005308418	0.010267076	-0.050556842	-0.03688855	-0.0031575146	0.05824519	0.013302809	0.016955411	-0.0031303754	0.018051023	0.026004726	0.01618895	-0.024483543	0.049843226	-0.015004805	-0.0012389561	-0.022512272	-0.03529806	0.0026966268	-0.0009532955	0.0006733219	-0.017278649	-0.014158087	-0.015251865	0.044409234	0.008995596	0.0033609448	-0.024199566	0.030362792	0.040164843	0.019768909	-0.0714422	-0.0026603225	-0.02480214	0.053760596	0.03583136	-0.007915954	0.0005473329	-0.064628996	0.02436844	0.05123041	0.026001967	0.033515744	0.041767128
-0.003878966	-0.00050730136	-0.016623856	0.011494764	0.0033489715	-0.054903254	0.005286013	-0.014727062	0.017063694	0.028554888	-0.04167138	-0.041145436	0.017476743	0.0189891	0.041922797	0.009120886	-0.028307347	0.022321599	-0.060521394	0.05073077	0.008304933	-0.009891707	0.0018049763	0.024909783	0.016043343	0.018533565	-0.012289397	-0.06190964	-0.024637675	-0.02347388	0.024173712	-0.0036629536	0.02199024	-0.054383174	-0.03793774	0.004293453	0.027805073	-0.03174929	-0.004241786	0.031620648	0.030987725	-0.06211254	-0.0024221775	-0.019766735	-0.018963594	0.008889442	0.00684401	-0.028912673	-0.017627962	0.029721474	0.04269069	-0.032396644	0.02654419	-0.014686024	-0.004323138	-0.03652132	-0.0440775	-0.03313449	0.05425249	0.02180054	-0.040998433	0.022475181	0.003081608	0.053400103	-0.050690185	-0.03334658	0.010992056	0.0038073133	-0.030425148	-0.011008588	0.022280434	-0.060986403	-0.009833382	0.023887752	0.08101335	0.022519248	0.009439104	0.002992058	0.030731544	0.04835079	-0.033644088	0.047190838	-0.027089175	0.011232623	-0.00038892077	-0.017019678	-0.054565635	0.04134026	0.018495865	0.035212956	-0.023827996	0.053799022	-0.044870004	-0.04748767	-0.03780411	-0.008332594	-0.02351909	-0.027169405	0.013656605	-0.025776347
-0.014154151	-0.024396028	-0.044739623	-0.0018785555	-0.0054057525	-0.040096328	0.0009915319	0.0067145335	-0.053224675	-0.010282326	-0.011100505	0.010751213	-0.017546985	-0.018414114	-0.031076713	0.01645266	0.017935922	0.005440619	0.04095989	0.030113019	0.051150374	0.08553252	-0.022179078	0.0223257	-0.019351736	-0.021862205	-0.031006437	-0.035916813	0.08775589	0.0011584666	-0.019449659	0.05724771	-0.029762408	-0.052430365	-0.017779468	-0.017270483	-0.037757754	0.0027008944	-0.008001404	-0.034882847	0.026704105	0.030081557	0.03130472	0.018821804	-0.007905855	-0.07997207	0.012920064	-0.0111293085	0.014126554	0.029717093	0.037364285	0.008141424	0.0031972441	-0.02032614	0.035124175	0.048701975	0.058529526	0.06624975	-0.056271072	0.01108455	0.03628143	-0.031225054	0.04470479	0.024266925	0.0021763167	-0.006747716	0.07232784	0.01870604	-0.049858026	-0.0042469003	-0.00073790544	-0.018810254	-0.041569926	0.011266237	-0.013337454	0.059260525	-0.04248187	-0.029508503	0.026074385	0.0053506084	0.03988315	0.03197162	-0.0027228058	-0.07390822	0.02375576	0.026423091	0.031225592	0.0003127416	-0.024596477	-0.030611243	0.024410797	0.048227753	-0.032823015	0.08032957	0.012462181	-0.009369922	0.06733024	-0.0066063507	0.01488902	-0.010195168
-0.013959755	-0.01098524	0.010399678	-0.014392493	-0.047917213	-0.03339403	-0.0050509875	-0.0014660067	0.04312596	0.0037353036	-0.01763822	0.05194052	-0.009950469	-0.019702725	-0.014467588	0.018741952	0.0062129977	-0.015465259	0.033097893	0.03926313	-0.030844603	0.025501814	0.02584676	0.01995964	0.026555503	0.022901474	-0.004457702	0.03560185	-0.03368781	0.01431561	-0.047550537	0.0060287896	0.007080389	0.026919298	0.026780097	-0.04403498	-0.032647848	0.031967778	0.012097987	-0.060853593	-0.0085138185	-0.012174499	0.012773724	0.0020868173	-0.0016939983	-0.06173735	-0.061930824	-0.03987142	0.025059111	-0.045966186	0.05441334	0.010536607	-0.006895501	-0.014476392	0.004726432	-0.026902054	0.043743018	0.033491187	-0.0129423365	-0.043848228	-0.04276002	-0.029507369	-0.027248329	-0.020857565	0.038336687	0.027956793	0.034418803	-0.0500193	-0.015329037	-0.019904584	0.009847187	-0.0074532386	-0.051957592	-0.047423933	0.048651554	-0.00640264	0.048977356	-0.027281307	0.05440279	-0.022054689	-0.029091246	0.003126977	0.024524216	-0.011833879	-0.043390196	0.0076468186	-0.0009516516	0.0032228662	-0.027579572	0.015135576	0.011087509	-0.015783792	0.04336077	-0.018696858	-0.018053377	-0.049012966	-0.0009673911	0.011161966	-0.044738162	0.013713216
0.014693059	-0.005019898	0.02009178	0.036071118	-0.038225845	0.048058983	0.005740098	0.04505879	-0.06679781	-0.057767425	0.01074371	-0.003990014	-0.0071829343	-0.053026576	0.032421432	0.017995093	0.03349444	-0.015860314	-0.0036454622	-0.037002455	0.058802385	0.035501376	-0.021754902	0.011146743	-0.004206818	0.031144762	0.0077118464	0.021881666	-0.039731115	-0.0007438712	0.0292616	0.053035732	-0.029149575	0.030175885	-0.0423208	-0.0076903575	-0.019983565	0.021482885	-0.05082959	0.030879183	-0.03887339	0.0034817965	0.025674906	-0.019927386	0.04280572	-0.047296576	0.033495076	-0.060096495	0.011936719	-0.058924366	-0.0012010975	0.05609019	-0.02541971	-0.004662967	0.012327672	0.015382734	0.04784125	0.045638535	-0.05076698	-0.049111523	0.024169121	0.0054511856	-0.036162056	0.03176068	0.005774079	0.016052533	0.0074968017	-0.004075595	-0.009569434	0.047059488	-0.018269889	0.012239809	0.016443009	0.041644324	-0.016567515	0.028191112	0.052768655	-0.007718067	-0.026053915	-0.012592891	-0.036568467	0.017058648	0.028763073	0.0041398373	0.0004302549	0.007796745	0.016202722	-0.056783665	-0.0337113	0.021629471	0.02818292	0.016474877	-0.01437227	0.032782767	-0.020317573	0.059402347	-0.0456363	0.023181202	0.039354496	0.030958014
0.03394128	-0.027144361	-0.00095992186	0.042341433	0.01436284	0.03590246	-0.036875598	-0.020935763	-0.044097662	-0.057261948	-0.036847647	0.0015143976	0.046416547	-0.033585943	-0.01997763	0.026695808	-0.00012150507	0.042422086	-0.013365542	-0.029465185	0.010395849	0.0853295	-0.0004023636	0.021018496	0.009257096	-0.058001444	0.0010876129	0.0276061	0.04552955	-0.038954426	0.012184849	-0.0069908234	-9.708761e-06	-0.041457407	0.034303457	-0.02583853	-0.068972416	-0.06122103	0.04551668	-0.025128845	-0.05746534	0.03649044	0.02972606	-0.06457047	0.022536108	0.01788181	-0.0003525764	-0.048185337	-0.064695306	-0.008303426	-0.0059958887	-0.024820324	-0.010876722	0.010279782	-0.03843216	0.0071523753	-0.024479933	0.05968553	-0.020383218	0.037733216	-0.012583886	-0.013891703	0.058344148	-0.05478297	-0.042631455	-0.016902203	0.03592578	-0.0322649	0.013717453	0.047438104	-0.04072267	0.06538295	0.03228683	-0.030071469	0.022701731	0.025397938	0.04636174	-0.06094119	0.006101278	-0.007747324	-0.00585514	0.031456772	-0.0604711	-0.015006197	0.03903601	0.0066093877	0.019961916	-0.052462194	0.016998664	-0.011423324	0.06175452	-0.01954366	-0.014505624	0.06038448	-0.03672471	-0.0023678308	0.015529577	-0.022930529	-0.007718862	0.008564036
-0.025382144	-0.021550192	-0.037083488	-0.0022956843	-0.03222457	0.028701399	-0.04387904	0.020593446	-0.00088242406	-0.07343947	0.00792456	-0.031094434	0.022568937	-0.039115496	-0.016064735	0.01089341	-0.00034572554	-0.01366084	0.044529833	-0.0363329	0.049337935	-0.010836499	-0.034952495	-0.011347293	0.05387606	0.0095891	-0.029951902	0.02379733	0.05241467	0.015202195	-0.043664847	0.008249095	0.0041266414	0.012590118	-0.01731181	0.0032502306	-0.017964082	-0.053744715	0.05853908	-0.037940603	-0.014457554	0.0020732433	-0.01085783	-0.010256372	0.018323818	0.0014648061	0.039020874	-0.02337807	0.0022384815	0.031496823	-0.031868305	-0.036864813	0.003998534	0.05813175	0.03278499	0.0030292817	0.004663555	0.058393594	-0.032772396	-0.030969769	0.048059314	0.021139115	-0.0228287	0.034381334	-0.008319485	0.07555207	0.045823757	-0.042936828	-0.025087893	0.055207286	-0.038630806	0.056300838	0.03677895	-0.039259862	0.020507697	-0.0055884244	-0.0105328495	-0.037945405	-0.030722627	-0.004052942	0.043591812	0.034693204	-0.024316013	0.035494644	0.017001865	-0.054067876	-0.00074238086	0.02982114	0.039536178	-0.043322586	0.032084122	0.011115766	-0.03992744	-0.0032474103	-0.021971762	0.04552735	0.04447333	-0.02474177	-0.039045025	0.020636547
-0.020704068	0.022211459	-0.020503694	-0.05496671	0.06103638	-0.022503603	-0.04219597	0.061174978	0.010389449	-0.025672784	-0.0057602865	0.061667822	-0.046223707	0.027486997	0.039493024	-0.021394784	-0.0033042291	-0.032044828	-0.022623204	-0.00021771526	0.024218997	-0.015066584	-0.027715022	-0.032920852	0.024785046	-0.00020796021	-0.037527286	-0.0008679887	0.017683893	0.015635356	-0.007716777	-0.018755132	0.014873558	-0.0017466939	0.03887069	0.008213292	0.04807774	-0.030821139	-0.01658832	-0.026305785	-0.0034241634	-0.041324973	-0.046314538	0.013275025	-0.0025810786	-0.014064172	0.022133136	0.049949657	0.002205421	0.0035678654	0.01662572	0.06870237	0.023126218	-0.04128648	0.043979086	0.065635554	-0.052912604	-0.029203588	0.013646033	-0.038208872	-0.06693355	0.037914492	-0.010509462	0.024334548	-0.047885638	0.022361215	-0.02176014	-0.013416719	0.031984642	-0.07004842	0.05765253	0.03976366	0.01844438	-0.038457867	0.0064256135	0.030745113	0.03665619	0.052073494	0.044792615	0.0011625862	0.031857487	-0.049883954	-0.050032057	0.014182918	0.008937482	-0.03445724	-0.021179192	0.054115623	-0.009237208	0.058039382	-0.022267507	0.004583866	-0.020660289	-0.0069912802	0.0063757533	0.009764133	-0.06133675	-0.04014188	-0.009193519	-0.014433369
-0.08225307	-0.06858859	-0.047744993	0.052227575	-0.0062108645	0.019882279	0.022659935	-0.011456522	-0.011353758	-0.026642498	-0.009237437	-0.006358188	0.078271866	-0.031079972	-0.06151134	0.065130904	0.0391886	-0.045720883	0.023121983	0.066043854	0.044426378	0.014728999	0.01449334	0.054913357	0.0074751596	-0.0061895302	-0.04626462	-0.038700927	0.016994132	-0.019031672	-0.09099619	0.009507079	-0.040565856	0.0118537815	0.013139852	-0.0098559195	-0.06344772	-0.017361233	0.08295741	-0.026647434	-0.046151962	0.06770058	0.079494424	0.0063179256	0.06990798	-0.046679735	0.03685229	-0.022265967	-0.060917575	-0.07856173	0.07191828	-0.07555424	-0.035051458	0.07922524	0.06739755	0.0019434869	0.04315105	0.06762813	-0.046560235	-0.015517993	0.017881388	0.06318879	0.04921384	0.0069123977	0.06428315	0.02062081	0.012295944	-0.06116782	-0.02419879	0.07900892	3.973093e-06	0.06066071	0.041484326	-0.021704368	-0.05639945	0.08166189	-0.00025333953	-0.0413611	-0.034009464	0.017741581	0.01443443	0.033771854	0.014929944	-0.0102372635	0.066886514	0.0037254158	0.049209252	-0.026915615	0.05561767	0.0017635156	0.017199988	0.022331053	-0.06379906	0.0066880495	-0.025596384	0.019021742	0.001859146	0.042128634	0.016780984	-0.017784799
-0.027508227	0.005533651	-0.0053497627	0.042402286	-0.050086908	-0.0029647185	-0.031546876	-0.023678802	-0.019150231	-0.03957184	-0.0046084956	-0.010846042	0.08155922	0.0024021047	-0.029515995	0.07945262	-0.012184194	-0.005418223	0.030214308	0.036896963	0.019340806	0.048683822	0.007376576	-0.054144945	0.03579037	0.011586942	0.041349452	0.013046441	0.0024965033	-0.04965459	-0.02515959	-0.01759203	0.020456418	0.00029025695	-0.014638787	-0.06682457	-0.06860813	0.001137028	0.08203372	0.002707869	0.02590694	0.038014725	-0.012121875	-0.044489175	0.06353589	-0.060121432	0.012660191	-0.0833499	-0.01725658	0.0060823807	-0.014809775	-0.019337472	0.034465805	0.05429835	0.06946375	-0.02972533	0.034138557	0.033012565	0.003208185	-0.028505424	0.085563384	-0.008290924	0.01874202	0.020457156	0.032930665	-0.00052218727	-0.0056768325	-0.03826342	-0.002238353	0.03563627	0.013362157	-0.0075591137	0.026419302	0.0023802675	0.021297785	-0.03067626	-0.044217292	-0.012974632	-0.052513264	-0.049302157	0.015234111	-0.0072932923	-0.07505142	-0.0633118	-0.014931965	-0.0064262953	0.042501345	0.0076476955	0.05786651	-0.029634453	0.04154266	0.018955117	0.019335177	0.013084766	-0.018460775	0.05483991	0.011455883	-0.03252249	-0.0045160996	0.0021410696
